job_id,job_title,company,location,experience,salary,work_mode,employment_type,skills,posted_date,description
JOB_00342,Site Reliability Engineer,Company L,Pune,1-5 years,₹12.9L - ₹15.8L,On-site,Part-time,"Excel, JavaScript, SQL, TensorFlow",2026-06-10,"We are looking for a highly skilled Site Reliability Engineer to join our engineering team. Required skills include JS, MS SQL, Excel, TF. Apply now to join Company L."
JOB_05497,Frontend Developer,Company C,Noida,2-6 years,₹8.4L - ₹11.9L,Hybrid,Full-time,"C++, JavaScript, React",2025-12-21,"We are looking for a highly skilled Frontend Developer to join our engineering team. Required skills include react, JS, CPP. Apply now to join Company C."
JOB_04064,Cybersecurity Analyst,Company F,Pune,4-8 years,₹60L,Remote,Contract,"AWS, JavaScript, Python, SQL",2026-01-15,"We are looking for a highly skilled Cybersecurity Analyst to join our engineering team. Required skills include Vanilla JS, PYTHON, PostgreSQL, Amazon AWS. Apply now to join Company F."
JOB_04927,Data Engineer,Company J,Chennai,6-8 years,₹19.4L - ₹22.8L,Hybrid,Part-time,"C#, Python, Statistics",2026-01-19,"We are looking for a highly skilled Data Engineer to join our engineering team. Required skills include Stats, python, C#. Apply now to join Company J."
JOB_06182,Full Stack Developer,Company Y,Pune,6-7 years,₹23.0L - ₹26.3L,Hybrid,Full-time,"C++, JavaScript, Python, SQL",2026-06-21,"We are looking for a highly skilled Full Stack Developer to join our engineering team. Required skills include python, PostgreSQL, JS, C++. Apply now to join Company Y."
JOB_04976,Cloud Engineer,Company FF,Mumbai,0-3 years,₹14.0L - ₹16.7L,Remote,Part-time,"AWS, Docker, GCP, Node.js",2026-05-15,"We are looking for a highly skilled Cloud Engineer to join our engineering team. Required skills include docker, GCP, Amazon AWS, NodeJS. Apply now to join Company FF."
JOB_07442,Cloud Engineer,Unknown,Bengaluru,8-10 years,₹24.6L - ₹26.7L,Remote,Part-time,"Docker, Excel, Kubernetes",2026-08-11,"We are looking for a highly skilled Cloud Engineer to join our engineering team. Required skills include K8s, Docker, excel. Apply now to join our fast-growing startup."
JOB_08233,QA Engineer,Company AA,Delhi NCR,3-5 years,₹18.6L - ₹21.7L,Remote,Full-time,"JavaScript, Power BI, SQL",2026-08-08,"We are looking for a highly skilled QA Engineer to join our engineering team. Required skills include Oracle, Javascript, POWER BI. Apply now to join Company AA."
JOB_00697,Business Analyst,Unknown,Noida,5-8 years,₹20.0L - ₹23.8L,Remote,Part-time,"JavaScript, Kubernetes, Python, SQL",2026-05-02,"We are looking for a highly skilled Business Analyst to join our engineering team. Required skills include JavaScript, Python 3, MS SQL, kubernetes. Apply now to join our fast-growing startup."
JOB_02855,QA Engineer,Company CC,Unknown,3-5 years,₹8.6L - ₹11.9L,On-site,Part-time,"AWS, C#, JavaScript, SQL",2026-08-22,"We are looking for a highly skilled QA Engineer to join our engineering team. Required skills include Javascript, MS SQL, Amazon AWS, .NET. Apply now to join Company CC."
JOB_06068,Frontend Developer,Company Q,Noida,7-11 years,₹15.4L - ₹19.9L,On-site,Full-time,"GCP, JavaScript, React",2026-06-21,"We are looking for a highly skilled Frontend Developer to join our engineering team. Required skills include React.js, Vanilla JS, gcp. Apply now to join Company Q."
JOB_09361,Data Engineer,Company BB,Hyderabad,2-3 years,₹13.7L - ₹18.4L,On-site,Full-time,"Express.js, Python, React, SQL, Statistics",2025-11-26,"We are looking for a highly skilled Data Engineer to join our engineering team. Required skills include PostgreSQL, Statistics, Python 3, express, React. Apply now to join Company BB."
JOB_09404,Machine Learning Engineer,Company C,Chennai,5-6 years,₹16.8L - ₹21.2L,Hybrid,Full-time,"Azure, Python, SQL, Statistics",2026-03-08,"We are looking for a highly skilled Machine Learning Engineer to join our engineering team. Required skills include PYTHON, Stats, Oracle, MS Azure. Apply now to join Company C."
JOB_02047,MERN Stack Engineer,Company EE,Noida,2-4 years,₹16.0L - ₹19.8L,Remote,Contract,"Express.js, GCP, MongoDB, Node.js",2026-02-22,"We are looking for a highly skilled MERN Stack Engineer to join our engineering team. Required skills include node.js, Express, mongodb, GCP. Apply now to join Company EE."
JOB_06504,MERN Stack Engineer,Company GG,Unknown,1-2 years,₹19.9L - ₹24.1L,Remote,Part-time,"Express.js, MongoDB, Node.js, React, SQL",2026-05-31,"We are looking for a highly skilled MERN Stack Engineer to join our engineering team. Required skills include Express, MongoDB, NodeJS, ReactJS, MS SQL. Apply now to join Company GG."
JOB_04773,Data Scientist,Company Y,Delhi NCR,5-7 years,₹19.6L - ₹23.6L,On-site,Part-time,"MongoDB, Python, Statistics, TensorFlow",2025-12-20,"We are looking for a highly skilled Data Scientist to join our engineering team. Required skills include Python 3, Stats, mongodb, tensorflow. Apply now to join Company Y."
JOB_05184,Data Engineer,Company S,Mumbai,8-11 years,₹18.7L - ₹21.4L,Hybrid,Full-time,"SQL, Statistics, Tableau, TensorFlow",2026-07-04,"We are looking for a highly skilled Data Engineer to join our engineering team. Required skills include Statistics, Oracle, Tableau, tensorflow. Apply now to join Company S."
JOB_03541,MERN Stack Engineer,Company M,Hyderabad,2-4 years,₹11.8L - ₹16.1L,Remote,Part-time,"C++, Excel, Express.js, MongoDB, Node.js, React",2026-05-01,"We are looking for a highly skilled MERN Stack Engineer to join our engineering team. Required skills include mongodb, ReactJS, express, Node, C++, Excel. Apply now to join Company M."
JOB_02241,Frontend Developer,Company L,Chennai,2-6 years,₹7.4L - ₹10.8L,Hybrid,Full-time,"Azure, JavaScript, Kubernetes, React",2026-08-04,"We are looking for a highly skilled Frontend Developer to join our engineering team. Required skills include JS, ReactJS, azure, Kubernetes. Apply now to join Company L."
JOB_06637,QA Engineer,Company Y,Kolkata,4-7 years,₹19.8L - ₹22.4L,Remote,Contract,"Excel, Java, JavaScript, Python, SQL",2025-12-22,"We are looking for a highly skilled QA Engineer to join our engineering team. Required skills include python, PostgreSQL, JavaScript, Java, MS Excel. Apply now to join Company Y."
JOB_07863,QA Engineer,Company R,Unknown,0-4 years,₹12.0L - ₹15.4L,Hybrid,Contract,"AWS, JavaScript, SQL, TensorFlow",2025-10-09,"We are looking for a highly skilled QA Engineer to join our engineering team. Required skills include JS, MS SQL, Amazon Web Services, tensorflow. Apply now to join Company R."
JOB_02414,Data Analyst,Unknown,Bengaluru,7-11 years,₹17.4L - ₹19.8L,On-site,Contract,"GCP, SQL, Statistics",2026-01-17,"We are looking for a highly skilled Data Analyst to join our engineering team. Required skills include Statistics, SQL, Google Cloud. Apply now to join our fast-growing startup."
JOB_07069,Backend Developer,Company JJ,Noida,6-8 years,₹17.0L - ₹19.8L,On-site,Full-time,"Node.js, React, Spring Boot",2026-07-21,"We are looking for a highly skilled Backend Developer to join our engineering team. Required skills include Spring Boot, NodeJS, ReactJS. Apply now to join Company JJ."
JOB_06800,DevOps Engineer,Company S,Kolkata,3-7 years,₹16.3L - ₹20.9L,Hybrid,Part-time,"AWS, Azure, C++, Docker, Kubernetes, MongoDB",2026-03-28,"We are looking for a highly skilled DevOps Engineer to join our engineering team. Required skills include docker, azure, Amazon Web Services, kubernetes, c++, Mongo. Apply now to join Company S."
JOB_01780,Cybersecurity Analyst,Company K,Pune,5-7 years,₹18.0L - ₹21.0L,On-site,Part-time,"JavaScript, Power BI, Python, SQL",2026-04-30,"We are looking for a highly skilled Cybersecurity Analyst to join our engineering team. Required skills include Python, SQL, JavaScript, Power BI. Apply now to join Company K."
JOB_00453,Frontend Developer,Company Q,Noida,2-4 years,₹10.4L - ₹13.8L,Remote,Part-time,"GCP, JavaScript, React",2026-07-20,"We are looking for a highly skilled Frontend Developer to join our engineering team. Required skills include Vanilla JS, React.js, GCP. Apply now to join Company Q."
JOB_05408,Cybersecurity Analyst,Company EE,Noida,7-11 years,₹23.4L - ₹27.7L,Hybrid,Part-time,"AWS, GCP, JavaScript, Python, SQL",2026-07-14,"We are looking for a highly skilled Cybersecurity Analyst to join our engineering team. Required skills include JS, PYTHON, PostgreSQL, Amazon Web Services, GCP. Apply now to join Company EE."
JOB_05932,Data Analyst,Company S,Delhi NCR,5-6 years,₹12.0L - ₹15.0L,On-site,Contract,"JavaScript, Python, SQL, Statistics",2025-11-16,"We are looking for a highly skilled Data Analyst to join our engineering team. Required skills include SQL, Stats, Python, JS. Apply now to join Company S."
JOB_05961,Data Analyst,Company S,Bengaluru,6-9 years,₹22.2L - ₹26.8L,On-site,Contract,"JavaScript, Python, SQL, Statistics",2025-10-07,"We are looking for a highly skilled Data Analyst to join our engineering team. Required skills include Python 3, Statistics, SQL, Javascript. Apply now to join Company S."
JOB_04798,Full Stack Developer,Unknown,Chennai,6-8 years,₹15.8L - ₹18.5L,Hybrid,Part-time,"JavaScript, Python, React, SQL, TensorFlow",2026-03-09,"We are looking for a highly skilled Full Stack Developer to join our engineering team. Required skills include SQL, Javascript, python, tensorflow, React.js. Apply now to join our fast-growing startup."
JOB_08749,Cybersecurity Analyst,Company K,Chennai,2-5 years,,Hybrid,Full-time,"JavaScript, PyTorch, Python, SQL, Statistics",2026-06-22,"We are looking for a highly skilled Cybersecurity Analyst to join our engineering team. Required skills include Oracle, JavaScript, python, PyTorch, Statistics. Apply now to join Company K."
JOB_09077,Backend Developer,Company W,Pune,1-3 years,₹8.6L - ₹13.5L,On-site,Contract,"Node.js, SQL, Spring Boot, Statistics",2026-03-13,"We are looking for a highly skilled Backend Developer to join our engineering team. Required skills include Oracle, NodeJS, Spring Boot, Statistics. Apply now to join Company W."
JOB_02066,Database Administrator,Company F,Pune,3-5 years,₹17.6L - ₹20.4L,On-site,Part-time,"JavaScript, PyTorch, Python, SQL, Statistics",2025-11-08,"We are looking for a highly skilled Database Administrator to join our engineering team. Required skills include Stats, Oracle, python, PyTorch, JavaScript. Apply now to join Company F."
JOB_05600,Site Reliability Engineer,Company Z,Delhi NCR,3-7 years,₹14.8L - ₹18.9L,Hybrid,Part-time,"Express.js, JavaScript, Python, SQL",2026-07-09,"We are looking for a highly skilled Site Reliability Engineer to join our engineering team. Required skills include JavaScript, Oracle, Python, express. Apply now to join Company Z."
JOB_06135,Frontend Developer,Company M,Delhi NCR,8-9 years,₹23.6L - ₹28.3L,Remote,Contract,"AWS, JavaScript, Machine Learning, React",2026-06-08,"We are looking for a highly skilled Frontend Developer to join our engineering team. Required skills include JavaScript, react, Machine Learning, aws. Apply now to join Company M."
JOB_03468,MERN Stack Engineer,Company P,Hyderabad,6-8 years,₹18.5L - ₹21.2L,Hybrid,Full-time,"C#, MongoDB, Node.js, PyTorch",2026-01-10,"We are looking for a highly skilled MERN Stack Engineer to join our engineering team. Required skills include Mongo, node.js, PyTorch, C Sharp. Apply now to join Company P."
JOB_06246,Machine Learning Engineer,Company W,Bengaluru,4-6 years,₹17.9L - ₹20.7L,On-site,Contract,"AWS, Kubernetes, Python, SQL, Statistics",2026-07-07,"We are looking for a highly skilled Machine Learning Engineer to join our engineering team. Required skills include python, Statistics, Oracle, Kubernetes, AWS. Apply now to join Company W."
JOB_09990,Backend Developer,Unknown,Pune,5-6 years,₹24.0L - ₹26.1L,Hybrid,Part-time,"Java, JavaScript, Node.js, SQL",2026-03-29,"We are looking for a highly skilled Backend Developer to join our engineering team. Required skills include MySQL, Node, Core Java, Javascript. Apply now to join our fast-growing startup."
JOB_04902,QA Engineer,Company L,Unknown,0-3 years,₹15.0L - ₹18.8L,Remote,Contract,"MongoDB, Python, SQL",2026-01-05,"We are looking for a highly skilled QA Engineer to join our engineering team. Required skills include PostgreSQL, PYTHON, MongoDB. Apply now to join Company L."
JOB_01840,Backend Developer,Company Q,Chennai,1-3 years,₹8.6L - ₹11.4L,Hybrid,Contract,"Express.js, Java, SQL",2026-03-20,"We are looking for a highly skilled Backend Developer to join our engineering team. Required skills include PostgreSQL, JAVA, Express.js. Apply now to join Company Q."
JOB_04472,Machine Learning Engineer,Company H,Kolkata,1-2 years,₹18.5L - ₹23.0L,On-site,Contract,"Python, SQL, Spring Boot, Statistics",2025-10-25,"We are looking for a highly skilled Machine Learning Engineer to join our engineering team. Required skills include Statistics, python, Spring Boot, SQL. Apply now to join Company H."
JOB_05823,Machine Learning Engineer,Company DD,Delhi NCR,3-4 years,₹19.0L - ₹22.9L,Hybrid,Contract,"Express.js, MongoDB, Python, SQL, Statistics",2026-06-10,"We are looking for a highly skilled Machine Learning Engineer to join our engineering team. Required skills include PYTHON, SQL, Stats, Mongo, express. Apply now to join Company DD."
JOB_00102,DevOps Engineer,Company M,Gurgaon,7-9 years,₹14.9L - ₹19.9L,Remote,Contract,"AWS, C#, Docker, GCP, Kubernetes",2026-04-28,"We are looking for a highly skilled DevOps Engineer to join our engineering team. Required skills include GCP, Docker, kubernetes, Amazon Web Services, .NET. Apply now to join Company M."
JOB_08005,Database Administrator,Company II,Delhi NCR,3-6 years,₹16.6L - ₹20.5L,On-site,Full-time,"MongoDB, SQL, Statistics",2026-07-24,"We are looking for a highly skilled Database Administrator to join our engineering team. Required skills include Statistics, SQL, Mongo. Apply now to join Company II."
JOB_00963,Cloud Engineer,Company II,Unknown,6-7 years,₹18.5L - ₹21.8L,Hybrid,Full-time,"AWS, Azure, C#, Docker, Kubernetes",2026-04-15,"We are looking for a highly skilled Cloud Engineer to join our engineering team. Required skills include K8s, docker, azure, Amazon Web Services, C#. Apply now to join Company II."
JOB_05311,Backend Developer,Company S,Delhi NCR,5-8 years,₹12.0L - ₹14.5L,Remote,Full-time,"Node.js, Power BI, SQL",2026-08-30,"We are looking for a highly skilled Backend Developer to join our engineering team. Required skills include Node.js, MS SQL, POWER BI. Apply now to join Company S."
JOB_02921,Data Engineer,Company P,Delhi NCR,4-8 years,₹15.4L - ₹20.0L,On-site,Full-time,"Kubernetes, Python, SQL, Statistics",2025-12-12,"We are looking for a highly skilled Data Engineer to join our engineering team. Required skills include MS SQL, Stats, python, K8s. Apply now to join Company P."
